route_link,modified_date,origin_string,destination_string
https://www.lyft.com/rider/routes/starfire-sports-to-seattle-tacoma-intl-airport,2019-11-22,starfire+sports,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-nessie,2019-11-22,nordstrom+downtown+seattle,amazon+nessie
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-amazon-nessie,2019-11-22,seattle+childrens+hospital,amazon+nessie
https://www.lyft.com/rider/routes/hyatt-regency-seattle-to-swedish-cherry-hill-campus,2019-11-22,hyatt+regency+seattle,swedish+cherry+hill+campus
https://www.lyft.com/rider/routes/amazon-roxanne-to-seattle-tacoma-intl-airport,2019-11-22,amazon+roxanne,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/neptune-theatre-to-seattle-tacoma-intl-airport,2019-11-22,neptune+theatre,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/the-westin-downtown-seattle-to-3rd-ave-transit-corridor,2019-11-22,the+westin+downtown+seattle,3rd+ave+transit+corridor
https://www.lyft.com/rider/routes/hyatt-regency-seattle-to-amazon-verzea,2019-11-22,hyatt+regency+seattle,amazon+verzea
https://www.lyft.com/rider/routes/amazon-blackfoot-to-seattle-tacoma-intl-airport,2019-11-22,amazon+blackfoot,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/facebook-seattle-to-amazon-blackfoot,2019-11-22,facebook+seattle,amazon+blackfoot
https://www.lyft.com/rider/routes/harborview-medical-to-hyatt-regency-seattle,2019-11-22,harborview+medical,hyatt+regency+seattle
https://www.lyft.com/rider/routes/union-station-seattle-to-amazon-blackfoot,2019-11-22,union+station+seattle,amazon+blackfoot
https://www.lyft.com/rider/routes/safeway-to-seattle-center,2019-11-22,safeway,seattle+center
https://www.lyft.com/rider/routes/virginia-mason-medical-center-to-seattle-cruise-terminal,2019-11-22,virginia+mason+medical+center,seattle+cruise+terminal
https://www.lyft.com/rider/routes/union-station-seattle-to-facebook-seattle,2019-11-22,union+station+seattle,facebook+seattle
https://www.lyft.com/rider/routes/hyatt-regency-seattle-to-amazon-fiona-obidos,2019-11-22,hyatt+regency+seattle,amazon+fiona+obidos
https://www.lyft.com/rider/routes/hyatt-regency-seattle-to-amazon-blackfoot,2019-11-22,hyatt+regency+seattle,amazon+blackfoot
https://www.lyft.com/rider/routes/hyatt-regency-seattle-to-seattle-cruise-terminal,2019-11-22,hyatt+regency+seattle,seattle+cruise+terminal
https://www.lyft.com/rider/routes/amazon-stackhouse-to-facebook-seattle,2019-11-22,amazon+stackhouse,facebook+seattle
https://www.lyft.com/rider/routes/facebook-seattle-to-seattle-tacoma-intl-airport,2019-11-22,facebook+seattle,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/facebook-seattle-to-amazon-port-99,2019-11-22,facebook+seattle,amazon+port+99
https://www.lyft.com/rider/routes/slu-streetcar-only-lane-to-seattle-tacoma-intl-airport,2019-11-22,slu+streetcar+only+lane,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/seattle-cruise-terminal-to-amazon-blackfoot,2019-11-22,seattle+cruise+terminal,amazon+blackfoot
https://www.lyft.com/rider/routes/seattle-cruise-terminal-to-amazon-nessie,2019-11-22,seattle+cruise+terminal,amazon+nessie
https://www.lyft.com/rider/routes/seattle-cruise-terminal-to-amazon-roxanne,2019-11-22,seattle+cruise+terminal,amazon+roxanne
https://www.lyft.com/rider/routes/westlake-ave-and-olive-way-to-seattle-cruise-terminal,2019-11-22,westlake+ave+and+olive+way,seattle+cruise+terminal
https://www.lyft.com/rider/routes/the-westin-downtown-seattle-to-google-building-wdk-can,2019-11-22,the+westin+downtown+seattle,google+building+wdk+can
https://www.lyft.com/rider/routes/capitol-hill-station-to-hyatt-regency-seattle,2019-11-22,capitol+hill+station,hyatt+regency+seattle
https://www.lyft.com/rider/routes/amazon-alexandria-to-hyatt-regency-seattle,2019-11-22,amazon+alexandria,hyatt+regency+seattle
https://www.lyft.com/rider/routes/google-building-lak-plz-to-facebook-seattle,2019-11-22,google+building+lak+plz,facebook+seattle
https://www.lyft.com/rider/routes/capitol-hill-station-to-seattle-center,2019-11-22,capitol+hill+station,seattle+center
https://www.lyft.com/rider/routes/neptune-theatre-to-seattle-center,2019-11-22,neptune+theatre,seattle+center
https://www.lyft.com/rider/routes/fred-lind-manor-to-seattle-tacoma-intl-airport,2019-11-22,fred+lind+manor,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/mount-baker-station-to-seattle-tacoma-intl-airport,2019-11-22,mount+baker+station,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/qfc-bellevue-to-seattle-tacoma-intl-airport,2019-11-22,qfc+bellevue,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/beacon-hill-station-to-seattle-center,2019-11-22,beacon+hill+station,seattle+center
https://www.lyft.com/rider/routes/the-bellevue-collection-to-seattle-center,2019-11-22,the+bellevue+collection,seattle+center
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-paine-field-airport,2019-11-22,seattle+childrens+hospital,paine+field+airport
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-fred-hutch-center,2019-11-22,seattle+childrens+hospital,fred+hutch+center
https://www.lyft.com/rider/routes/university-of-washington-station-to-facebook-seattle,2019-11-22,university+of+washington+station,facebook+seattle
https://www.lyft.com/rider/routes/union-station-seattle-to-amazon-mayday,2019-11-22,union+station+seattle,amazon+mayday
https://www.lyft.com/rider/routes/bellevue-bikeway-108th-ave-ne-to-facebook-seattle,2019-11-22,bellevue+bikeway+108th+ave+ne,facebook+seattle
https://www.lyft.com/rider/routes/lyft-office-to-hyatt-regency-seattle,2019-11-22,lyft+office,hyatt+regency+seattle
https://www.lyft.com/rider/routes/3rd-ave-transit-corridor-to-facebook-seattle,2019-11-22,3rd+ave+transit+corridor,facebook+seattle
https://www.lyft.com/rider/routes/space-needle-to-hyatt-regency-seattle,2019-11-22,space+needle,hyatt+regency+seattle
https://www.lyft.com/rider/routes/flatstick-pub-pioneer-square-to-facebook-seattle,2019-11-22,flatstick+pub+pioneer+square,facebook+seattle
https://www.lyft.com/rider/routes/the-westin-downtown-seattle-to-google-building-lak-plz,2019-11-22,the+westin+downtown+seattle,google+building+lak+plz
https://www.lyft.com/rider/routes/multicare-tacoma-general-hospital-to-seattle-tacoma-intl-airport,2019-11-22,multicare+tacoma+general+hospital,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/king-street-station-to-facebook-seattle,2019-11-22,king+street+station,facebook+seattle
https://www.lyft.com/rider/routes/beacon-hill-station-to-hyatt-regency-seattle,2019-11-22,beacon+hill+station,hyatt+regency+seattle
https://www.lyft.com/rider/routes/amazon-nessie-to-seattle-center,2019-11-22,amazon+nessie,seattle+center
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-port-99,2019-11-22,nordstrom+downtown+seattle,amazon+port+99
https://www.lyft.com/rider/routes/columbia-city-station-to-hyatt-regency-seattle,2019-11-22,columbia+city+station,hyatt+regency+seattle
https://www.lyft.com/rider/routes/north-boeing-field-to-seattle-tacoma-intl-airport,2019-11-22,north+boeing+field,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-coral,2019-11-22,nordstrom+downtown+seattle,amazon+coral
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-google-building-lak-plz,2019-11-22,nordstrom+downtown+seattle,google+building+lak+plz
https://www.lyft.com/rider/routes/amazon-alexandria-to-seattle-center,2019-11-22,amazon+alexandria,seattle+center
https://www.lyft.com/rider/routes/the-bellevue-collection-to-hyatt-regency-seattle,2019-11-22,the+bellevue+collection,hyatt+regency+seattle
https://www.lyft.com/rider/routes/fairmont-olympic-hotel-to-hyatt-regency-seattle,2019-11-22,fairmont+olympic+hotel,hyatt+regency+seattle
https://www.lyft.com/rider/routes/va-puget-sound-to-seattle-cruise-terminal,2019-11-22,va+puget+sound,seattle+cruise+terminal
https://www.lyft.com/rider/routes/hyatt-regency-lake-washington-to-seattle-tacoma-intl-airport,2019-11-22,hyatt+regency+lake+washington,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/tacoma-dome-to-hyatt-regency-seattle,2019-11-22,tacoma+dome,hyatt+regency+seattle
https://www.lyft.com/rider/routes/amazon-coral-to-seattle-tacoma-intl-airport,2019-11-22,amazon+coral,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/amazon-port-99-to-seattle-center,2019-11-22,amazon+port+99,seattle+center
https://www.lyft.com/rider/routes/amazon-roxanne-to-seattle-center,2019-11-22,amazon+roxanne,seattle+center
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-amazon-blackfoot,2019-11-22,seattle+childrens+hospital,amazon+blackfoot
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-swedish-cherry-hill-campus,2019-11-22,seattle+childrens+hospital,swedish+cherry+hill+campus
https://www.lyft.com/rider/routes/bellevue-bikeway-108th-ave-ne-to-seattle-cruise-terminal,2019-11-22,bellevue+bikeway+108th+ave+ne,seattle+cruise+terminal
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-verzea,2019-11-22,nordstrom+downtown+seattle,amazon+verzea
https://www.lyft.com/rider/routes/google-kirkland-building-a-to-facebook-seattle,2019-11-22,google+kirkland+building+a,facebook+seattle
https://www.lyft.com/rider/routes/space-needle-to-seattle-tacoma-intl-airport,2019-11-22,space+needle,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/harborview-medical-to-seattle-tacoma-intl-airport,2019-11-22,harborview+medical,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/uw-medical-center-to-hyatt-regency-seattle,2019-11-22,uw+medical+center,hyatt+regency+seattle
https://www.lyft.com/rider/routes/uw-medical-center-to-facebook-seattle,2019-11-22,uw+medical+center,facebook+seattle
https://www.lyft.com/rider/routes/kaiser-permanente-capitol-hill-campus-to-seattle-center,2019-11-22,kaiser+permanente+capitol+hill+campus,seattle+center
https://www.lyft.com/rider/routes/bellingham-intl-airport-to-seattle-tacoma-intl-airport,2019-11-22,bellingham+intl+airport,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/southcenter-mall-to-hyatt-regency-seattle,2019-11-22,southcenter+mall,hyatt+regency+seattle
https://www.lyft.com/rider/routes/university-of-washington-station-to-seattle-tacoma-intl-airport,2019-11-22,university+of+washington+station,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/charbonneau-apts-to-seattle-tacoma-intl-airport,2019-11-22,charbonneau+apts,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/slu-streetcar-only-lane-to-seattle-center,2019-11-22,slu+streetcar+only+lane,seattle+center
https://www.lyft.com/rider/routes/amazon-otter-to-seattle-center,2019-11-22,amazon+otter,seattle+center
https://www.lyft.com/rider/routes/facebook-seattle-to-amazon-triumph-w,2019-11-22,facebook+seattle,amazon+triumph+w
https://www.lyft.com/rider/routes/seattle-cruise-terminal-to-fred-hutch-center,2019-11-22,seattle+cruise+terminal,fred+hutch+center
https://www.lyft.com/rider/routes/seattle-cruise-terminal-to-seattle-center,2019-11-22,seattle+cruise+terminal,seattle+center
https://www.lyft.com/rider/routes/amazon-mayday-to-seattle-tacoma-intl-airport,2019-11-22,amazon+mayday,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/fairmont-olympic-hotel-to-facebook-seattle,2019-11-22,fairmont+olympic+hotel,facebook+seattle
https://www.lyft.com/rider/routes/amazon-nessie-to-seattle-tacoma-intl-airport,2019-11-22,amazon+nessie,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/space-needle-to-seattle-center,2019-11-22,space+needle,seattle+center
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-triumph-w,2019-11-22,nordstrom+downtown+seattle,amazon+triumph+w
https://www.lyft.com/rider/routes/amazon-coral-to-seattle-center,2019-11-22,amazon+coral,seattle+center
https://www.lyft.com/rider/routes/pacific-place-to-seattle-tacoma-intl-airport,2019-11-22,pacific+place,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/flatstick-pub-to-seattle-tacoma-intl-airport,2019-11-22,flatstick+pub,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/facebook-seattle-to-hyatt-regency-lake-washington,2019-11-22,facebook+seattle,hyatt+regency+lake+washington
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-swedish-cherry-hill-campus,2019-11-22,nordstrom+downtown+seattle,swedish+cherry+hill+campus
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-hyatt-regency-seattle,2019-11-22,nordstrom+downtown+seattle,hyatt+regency+seattle
https://www.lyft.com/rider/routes/the-westin-downtown-seattle-to-tesla-service-bellevue,2019-11-22,the+westin+downtown+seattle,tesla+service+bellevue
https://www.lyft.com/rider/routes/slu-streetcar-only-lane-to-facebook-seattle,2019-11-22,slu+streetcar+only+lane,facebook+seattle
https://www.lyft.com/rider/routes/seattle-cruise-terminal-to-hyatt-regency-lake-washington,2019-11-22,seattle+cruise+terminal,hyatt+regency+lake+washington
https://www.lyft.com/rider/routes/lyft-office-to-facebook-seattle,2019-11-22,lyft+office,facebook+seattle
https://www.lyft.com/rider/routes/boren-ave-n-to-facebook-seattle,2019-11-22,boren+ave+n,facebook+seattle
https://www.lyft.com/rider/routes/beacon-hill-station-to-seattle-tacoma-intl-airport,2019-11-22,beacon+hill+station,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/slu-streetcar-only-lane-to-seattle-cruise-terminal,2019-11-22,slu+streetcar+only+lane,seattle+cruise+terminal
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-3rd-ave-transit-corridor,2019-11-22,nordstrom+downtown+seattle,3rd+ave+transit+corridor
https://www.lyft.com/rider/routes/columbia-city-station-to-facebook-seattle,2019-11-22,columbia+city+station,facebook+seattle
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-day-1,2019-11-22,nordstrom+downtown+seattle,amazon+day+1
https://www.lyft.com/rider/routes/amazon-mayday-to-seattle-center,2019-11-22,amazon+mayday,seattle+center
https://www.lyft.com/rider/routes/tukwila-international-blvd-station-to-seattle-center,2019-11-22,tukwila+international+blvd+station,seattle+center
https://www.lyft.com/rider/routes/pacific-place-to-facebook-seattle,2019-11-22,pacific+place,facebook+seattle
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-boren-ave-n,2019-11-22,seattle+childrens+hospital,boren+ave+n
https://www.lyft.com/rider/routes/southcenter-mall-to-seattle-tacoma-intl-airport,2019-11-22,southcenter+mall,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/facebook-seattle-to-amazon-verzea,2019-11-22,facebook+seattle,amazon+verzea
https://www.lyft.com/rider/routes/hyatt-regency-seattle-to-amazon-otter,2019-11-22,hyatt+regency+seattle,amazon+otter
https://www.lyft.com/rider/routes/flatstick-pub-pioneer-square-to-seattle-center,2019-11-22,flatstick+pub+pioneer+square,seattle+center
https://www.lyft.com/rider/routes/the-bellevue-collection-to-seattle-cruise-terminal,2019-11-22,the+bellevue+collection,seattle+cruise+terminal
https://www.lyft.com/rider/routes/bellevue-bikeway-108th-ave-ne-to-hyatt-regency-seattle,2019-11-22,bellevue+bikeway+108th+ave+ne,hyatt+regency+seattle
https://www.lyft.com/rider/routes/pacific-place-to-hyatt-regency-seattle,2019-11-22,pacific+place,hyatt+regency+seattle
https://www.lyft.com/rider/routes/amazon-verzea-to-seattle-tacoma-intl-airport,2019-11-22,amazon+verzea,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-facebook-seattle,2019-11-22,seattle+childrens+hospital,facebook+seattle
https://www.lyft.com/rider/routes/westlake-ave-and-olive-way-to-seattle-tacoma-intl-airport,2019-11-22,westlake+ave+and+olive+way,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/seattle-childrens-hospital-to-seattle-tacoma-intl-airport,2019-11-22,seattle+childrens+hospital,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/union-station-seattle-to-hyatt-regency-seattle,2019-11-22,union+station+seattle,hyatt+regency+seattle
https://www.lyft.com/rider/routes/union-station-seattle-to-fred-lind-manor,2019-11-22,union+station+seattle,fred+lind+manor
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-fiona-obidos,2019-11-22,nordstrom+downtown+seattle,amazon+fiona+obidos
https://www.lyft.com/rider/routes/safeway-to-seattle-tacoma-intl-airport,2019-11-22,safeway,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/google-bellevue-112-to-seattle-tacoma-intl-airport,2019-11-22,google+bellevue+112,seattle+tacoma+intl+airport
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-amazon-blackfoot,2019-11-22,nordstrom+downtown+seattle,amazon+blackfoot
https://www.lyft.com/rider/routes/nordstrom-downtown-seattle-to-hyatt-regency-lake-washington,2019-11-22,nordstrom+downtown+seattle,hyatt+regency+lake+washington
https://www.lyft.com/rider/routes/fairmont-olympic-hotel-to-seattle-tacoma-intl-airport,2019-11-22,fairmont+olympic+hotel,seattle+tacoma+intl+airport
