ask,bid,change,contract_name,expiration,implied_volatility,last_trade,open_interest,option_type,perc_change,strike,volume
0.66,0.71,0.72,MSFT200828C00232500,"August 28, 2020","1,126",2020-08-10 11:40AM EDT,472,call,-0.53,232.50,-42.74%
0.55,0.58,0.62,MSFT200828C00235000,"August 28, 2020","1,597",2020-08-10 11:21AM EDT,94,call,-0.45,235.00,-43.69%
0.47,0.58,0.52,MSFT200828C00237500,"August 28, 2020",61,2020-08-10 9:40AM EDT,5,call,-0.30,237.50,-34.09%
29.50,34.33,30.20,MSFT200821C00177500,"August 21, 2020",4,2020-08-04 12:44PM EDT,1,call,0.00,177.50,-
27.00,27.69,27.50,MSFT200821C00180000,"August 21, 2020",637,2020-08-10 11:26AM EDT,10,call,-4.40,180.00,-13.71%
24.80,24.81,25.35,MSFT200821C00182500,"August 21, 2020",24,2020-08-07 11:38AM EDT,2,call,-7.11,182.50,-22.27%
21.75,24.08,22.85,MSFT200821C00185000,"August 21, 2020",496,2020-08-10 10:26AM EDT,1,call,-3.42,185.00,-12.44%
19.90,20.70,20.30,MSFT200821C00187500,"August 21, 2020",198,2020-08-10 11:28AM EDT,2,call,-4.30,187.50,-17.20%
17.70,18.52,18.10,MSFT200821C00190000,"August 21, 2020","1,862",2020-08-10 11:16AM EDT,59,call,-4.08,190.00,-18.05%
15.35,15.30,15.60,MSFT200821C00192500,"August 21, 2020",143,2020-08-10 10:58AM EDT,9,call,-4.90,192.50,-24.26%
13.10,13.50,13.35,MSFT200821C00195000,"August 21, 2020","5,410",2020-08-10 10:55AM EDT,45,call,-4.90,195.00,-26.63%
11.10,11.20,11.30,MSFT200821C00197500,"August 21, 2020",411,2020-08-10 11:20AM EDT,61,call,-4.40,197.50,-28.21%
1.42,1.42,1.45,MSFT200918P00175000,"September 18, 2020","13,472",2020-08-10 11:47AM EDT,185,put,+0.30,175.00,+26.79%
1.96,1.91,1.98,MSFT200918P00180000,"September 18, 2020","11,650",2020-08-10 11:41AM EDT,381,put,+0.40,180.00,+26.49%
2.65,2.68,2.70,MSFT200918P00185000,"September 18, 2020","7,439",2020-08-10 11:46AM EDT,398,put,+0.64,185.00,+31.37%
3.60,3.62,3.70,MSFT200918P00190000,"September 18, 2020","15,879",2020-08-10 11:44AM EDT,339,put,+0.82,190.00,+29.29%
4.85,4.95,4.95,MSFT200918P00195000,"September 18, 2020","8,987",2020-08-10 11:47AM EDT,442,put,+1.17,195.00,+30.95%
6.50,6.52,6.60,MSFT200918P00200000,"September 18, 2020","10,536",2020-08-10 11:46AM EDT,"3,653",put,+1.41,200.00,+27.59%
8.50,8.56,8.65,MSFT200918P00205000,"September 18, 2020","5,792",2020-08-10 11:46AM EDT,545,put,+1.81,205.00,+26.81%
14.70,11.76,15.05,MSFT200911P00217500,"September 11, 2020",45,2020-08-07 3:57PM EDT,63,put,0.00,217.50,-
16.25,11.30,16.90,MSFT200911P00220000,"September 11, 2020",3,2020-08-06 2:37PM EDT,1,put,0.00,220.00,-
18.10,12.80,18.90,MSFT200911P00222500,"September 11, 2020",11,2020-08-06 3:15PM EDT,2,put,0.00,222.50,-
20.05,14.84,21.00,MSFT200911P00225000,"September 11, 2020",7,2020-08-06 3:15PM EDT,1,put,0.00,225.00,-
22.45,22.72,23.15,MSFT200911P00227500,"September 11, 2020",5,2020-08-07 3:59PM EDT,5,put,+3.91,227.50,+20.79%
24.30,19.23,25.40,MSFT200911P00230000,"September 11, 2020",16,2020-08-07 11:56AM EDT,14,put,0.00,230.00,-
28.80,23.75,29.80,MSFT200911P00235000,"September 11, 2020",6,2020-08-05 9:58AM EDT,-,put,0.00,235.00,-
33.55,34.25,34.60,MSFT200911P00240000,"September 11, 2020",8,2020-08-10 10:53AM EDT,1,put,+6.15,240.00,+21.89%
0.71,0.76,0.84,MSFT200904C00237500,"September 4, 2020",74,2020-08-10 10:14AM EDT,12,call,-0.55,237.50,-41.98%
0.58,0.70,0.73,MSFT200904C00240000,"September 4, 2020",838,2020-08-10 10:46AM EDT,16,call,-0.41,240.00,-36.94%
0.50,0.54,0.56,MSFT200904C00245000,"September 4, 2020",258,2020-08-10 11:34AM EDT,18,call,-0.28,245.00,-34.15%
0.40,0.46,0.46,MSFT200904C00250000,"September 4, 2020",618,2020-08-10 11:29AM EDT,68,call,-0.13,250.00,-22.03%
0.33,0.37,0.38,MSFT200904C00255000,"September 4, 2020",266,2020-08-10 10:04AM EDT,18,call,-0.19,255.00,-33.93%
0.30,0.27,0.34,MSFT200904C00260000,"September 4, 2020",251,2020-08-10 10:50AM EDT,18,call,-0.18,260.00,-40.00%
0.22,0.30,0.30,MSFT200904C00265000,"September 4, 2020",84,2020-08-10 10:06AM EDT,9,call,-0.04,265.00,-11.76%
0.22,0.26,0.27,MSFT200904C00270000,"September 4, 2020",202,2020-08-10 11:35AM EDT,5,call,-0.09,270.00,-25.71%
0.22,0.23,0.24,MSFT200904C00275000,"September 4, 2020",197,2020-08-10 9:46AM EDT,12,call,-0.10,275.00,-30.30%
0.42,0.45,0.46,MSFT200828C00240000,"August 28, 2020","1,918",2020-08-10 11:41AM EDT,124,call,-0.27,240.00,-37.50%
0.32,0.34,0.35,MSFT200828C00245000,"August 28, 2020",796,2020-08-10 11:18AM EDT,138,call,-0.24,245.00,-41.38%
0.25,0.28,0.29,MSFT200828C00250000,"August 28, 2020",737,2020-08-10 11:21AM EDT,87,call,-0.17,250.00,-37.78%
0.20,0.22,0.24,MSFT200828C00255000,"August 28, 2020",387,2020-08-10 11:34AM EDT,122,call,-0.17,255.00,-43.59%
0.16,0.18,0.20,MSFT200828C00260000,"August 28, 2020",531,2020-08-10 10:01AM EDT,27,call,-0.11,260.00,-37.93%
0.13,0.18,0.17,MSFT200828C00265000,"August 28, 2020",134,2020-08-10 10:45AM EDT,10,call,-0.08,265.00,-30.77%
9.10,9.16,9.30,MSFT200821C00200000,"August 21, 2020","12,316",2020-08-10 11:47AM EDT,685,call,-4.24,200.00,-31.64%
7.40,7.51,7.55,MSFT200821C00202500,"August 21, 2020","3,012",2020-08-10 11:41AM EDT,126,call,-3.84,202.50,-33.83%
5.85,5.95,5.95,MSFT200821C00205000,"August 21, 2020","8,567",2020-08-10 11:47AM EDT,"1,988",call,-3.67,205.00,-38.15%
4.50,4.56,4.65,MSFT200821C00207500,"August 21, 2020","2,285",2020-08-10 11:47AM EDT,"1,295",call,-3.09,207.50,-40.39%
3.40,3.50,3.55,MSFT200821C00210000,"August 21, 2020","14,208",2020-08-10 11:47AM EDT,"6,031",call,-2.75,210.00,-44.00%
2.58,2.59,2.63,MSFT200821C00212500,"August 21, 2020","6,437",2020-08-10 11:45AM EDT,"2,427",call,-2.41,212.50,-48.20%
1.92,1.94,1.95,MSFT200821C00215000,"August 21, 2020","12,394",2020-08-10 11:46AM EDT,"5,150",call,-1.81,215.00,-48.27%
11.05,10.90,11.10,MSFT200918P00210000,"September 18, 2020","3,013",2020-08-10 11:42AM EDT,414,put,+2.05,210.00,+23.16%
14.00,13.40,14.10,MSFT200918P00215000,"September 18, 2020","2,473",2020-08-10 11:29AM EDT,77,put,+2.05,215.00,+18.06%
17.35,17.30,17.65,MSFT200918P00220000,"September 18, 2020",813,2020-08-10 9:58AM EDT,48,put,+2.80,220.00,+19.31%
21.15,21.25,21.45,MSFT200918P00225000,"September 18, 2020","1,198",2020-08-10 9:30AM EDT,18,put,+3.93,225.00,+22.69%
25.30,23.64,25.55,MSFT200918P00230000,"September 18, 2020","22,488",2020-08-07 2:04PM EDT,10,put,+1.65,230.00,+7.50%
29.75,29.68,30.00,MSFT200918P00235000,"September 18, 2020",86,2020-08-10 11:08AM EDT,10,put,+3.63,235.00,+13.93%
34.15,32.46,34.90,MSFT200918P00240000,"September 18, 2020",444,2020-08-07 3:55PM EDT,5,put,+2.58,240.00,+8.63%
38.70,37.75,39.40,MSFT200918P00245000,"September 18, 2020",23,2020-08-06 2:34PM EDT,2,put,+6.07,245.00,+19.16%
43.75,39.72,44.50,MSFT200918P00250000,"September 18, 2020",343,2020-08-07 3:10PM EDT,34,put,0.00,250.00,-
0.15,0.18,0.23,MSFT200904C00280000,"September 4, 2020",74,2020-08-10 10:55AM EDT,2,call,-0.08,280.00,-30.77%
0.15,0.21,0.17,MSFT200904C00285000,"September 4, 2020",49,2020-08-07 1:20PM EDT,2,call,+0.02,285.00,+10.53%
0.13,0.17,0.18,MSFT200904C00290000,"September 4, 2020",63,2020-08-07 12:42PM EDT,3,call,-0.05,290.00,-22.73%
0.06,0.13,0.16,MSFT200904C00295000,"September 4, 2020",54,2020-08-07 12:57PM EDT,12,call,0.00,295.00,-
0.10,0.12,0.19,MSFT200904C00300000,"September 4, 2020",374,2020-08-10 10:00AM EDT,12,call,-0.05,300.00,-29.41%
0.50,0.57,0.61,MSFT200904P00170000,"September 4, 2020",92,2020-08-10 11:22AM EDT,13,put,+0.07,170.00,+14.00%
0.10,0.12,0.17,MSFT200828C00270000,"August 28, 2020",246,2020-08-10 9:32AM EDT,8,call,-0.10,270.00,-45.45%
0.08,0.12,0.11,MSFT200828C00275000,"August 28, 2020",117,2020-08-10 10:54AM EDT,3,call,-0.08,275.00,-40.00%
0.07,0.11,0.12,MSFT200828C00280000,"August 28, 2020",187,2020-08-10 10:20AM EDT,12,call,-0.07,280.00,-38.89%
0.06,0.07,0.09,MSFT200828C00285000,"August 28, 2020",331,2020-08-10 10:37AM EDT,9,call,-0.09,285.00,-56.25%
0.03,0.15,0.12,MSFT200828C00290000,"August 28, 2020",123,2020-08-10 9:30AM EDT,1,call,+0.03,290.00,+25.00%
0.05,0.06,0.06,MSFT200828C00295000,"August 28, 2020",530,2020-08-10 10:27AM EDT,23,call,-0.06,295.00,-50.00%
0.04,0.05,0.05,MSFT200828C00300000,"August 28, 2020",947,2020-08-10 10:17AM EDT,25,call,-0.07,300.00,-58.33%
1.42,1.39,1.45,MSFT200821C00217500,"August 21, 2020","4,070",2020-08-10 11:47AM EDT,"1,387",call,-1.54,217.50,-52.56%
1.06,1.06,1.07,MSFT200821C00220000,"August 21, 2020","24,092",2020-08-10 11:46AM EDT,"2,885",call,-1.18,220.00,-52.68%
0.80,0.85,0.82,MSFT200821C00222500,"August 21, 2020","5,565",2020-08-10 11:35AM EDT,674,call,-0.85,222.50,-50.00%
0.61,0.62,0.63,MSFT200821C00225000,"August 21, 2020","12,480",2020-08-10 11:41AM EDT,"1,752",call,-0.71,225.00,-53.38%
0.48,0.49,0.50,MSFT200821C00227500,"August 21, 2020","1,493",2020-08-10 11:40AM EDT,223,call,-0.55,227.50,-52.88%
0.39,0.40,0.40,MSFT200821C00230000,"August 21, 2020","20,074",2020-08-10 11:44AM EDT,881,call,-0.42,230.00,-51.22%
0.31,0.33,0.33,MSFT200821C00232500,"August 21, 2020",138,2020-08-10 11:40AM EDT,61,call,-0.38,232.50,-53.52%
0.26,0.26,0.27,MSFT200821C00235000,"August 21, 2020","6,319",2020-08-10 11:47AM EDT,414,call,-0.31,235.00,-54.39%
0.16,0.23,0.33,MSFT200821C00237500,"August 21, 2020",51,2020-08-10 11:45AM EDT,131,call,-0.25,237.50,-52.08%
48.65,42.45,49.30,MSFT200918P00255000,"September 18, 2020",1,2020-08-03 1:05PM EDT,1,put,0.00,255.00,-
53.45,60.00,54.30,MSFT200918P00260000,"September 18, 2020",31,2020-07-30 10:45AM EDT,1,put,0.00,260.00,-
58.30,52.78,58.95,MSFT200918P00265000,"September 18, 2020",1,2020-08-05 2:02PM EDT,-,put,0.00,265.00,-
63.40,57.67,64.00,MSFT200918P00270000,"September 18, 2020",2,2020-08-05 2:02PM EDT,1,put,0.00,270.00,-
88.20,91.00,88.95,MSFT200918P00295000,"September 18, 2020",1,2020-07-31 9:30AM EDT,1,put,0.00,295.00,-
92.90,93.04,93.70,MSFT200918P00300000,"September 18, 2020",2,2020-08-07 3:00PM EDT,2,put,+4.01,300.00,+4.50%
0.75,0.77,0.80,MSFT200904P00175000,"September 4, 2020",634,2020-08-10 11:43AM EDT,133,put,+0.15,175.00,+24.19%
0.91,0.95,1.00,MSFT200904P00177500,"September 4, 2020",756,2020-08-10 11:23AM EDT,3,put,+0.21,177.50,+28.38%
1.05,1.13,1.18,MSFT200904P00180000,"September 4, 2020",848,2020-08-10 11:41AM EDT,31,put,+0.23,180.00,+25.56%
1.27,1.31,1.39,MSFT200904P00182500,"September 4, 2020",260,2020-08-10 11:36AM EDT,36,put,+0.33,182.50,+33.67%
1.56,1.57,1.60,MSFT200904P00185000,"September 4, 2020",703,2020-08-10 11:42AM EDT,52,put,+0.40,185.00,+34.19%
1.84,1.89,1.95,MSFT200904P00187500,"September 4, 2020",612,2020-08-10 11:42AM EDT,26,put,+0.57,187.50,+43.18%
2.28,2.30,2.35,MSFT200904P00190000,"September 4, 2020","4,548",2020-08-10 11:45AM EDT,844,put,+0.66,190.00,+40.24%
0.25,0.29,0.34,MSFT200828P00170000,"August 28, 2020",134,2020-08-10 11:40AM EDT,27,put,+0.06,170.00,+26.09%
0.40,0.42,0.48,MSFT200828P00175000,"August 28, 2020",983,2020-08-10 11:37AM EDT,9,put,+0.10,175.00,+31.25%
0.49,0.54,0.58,MSFT200828P00177500,"August 28, 2020",258,2020-08-05 10:46AM EDT,1,put,+0.24,177.50,+80.00%
0.63,0.65,0.69,MSFT200828P00180000,"August 28, 2020","1,145",2020-08-10 11:07AM EDT,240,put,+0.16,180.00,+32.65%
0.76,0.80,0.84,MSFT200828P00182500,"August 28, 2020","1,683",2020-08-10 11:05AM EDT,33,put,+0.18,182.50,+29.03%
0.95,1.00,1.04,MSFT200828P00185000,"August 28, 2020","1,302",2020-08-10 11:20AM EDT,84,put,+0.24,185.00,+31.58%
1.17,1.22,1.27,MSFT200828P00187500,"August 28, 2020",928,2020-08-10 11:34AM EDT,121,put,+0.24,187.50,+24.49%
1.48,1.50,1.57,MSFT200828P00190000,"August 28, 2020","3,007",2020-08-10 11:40AM EDT,62,put,+0.47,190.00,+45.63%
1.85,1.82,1.95,MSFT200828P00192500,"August 28, 2020","1,253",2020-08-10 11:37AM EDT,76,put,+0.52,192.50,+40.00%
0.17,0.20,0.20,MSFT200821C00240000,"August 21, 2020","12,366",2020-08-10 11:44AM EDT,969,call,-0.21,240.00,-51.22%
0.14,0.15,0.15,MSFT200821C00245000,"August 21, 2020","1,589",2020-08-10 11:04AM EDT,115,call,-0.17,245.00,-53.12%
0.11,0.13,0.13,MSFT200821C00250000,"August 21, 2020","10,169",2020-08-10 11:37AM EDT,441,call,-0.13,250.00,-50.00%
0.09,0.09,0.10,MSFT200821C00255000,"August 21, 2020",885,2020-08-10 11:41AM EDT,"2,265",call,-0.11,255.00,-55.00%
0.07,0.07,0.08,MSFT200821C00260000,"August 21, 2020","6,753",2020-08-10 10:54AM EDT,101,call,-0.11,260.00,-61.11%
0.06,0.07,0.07,MSFT200821C00265000,"August 21, 2020",237,2020-08-10 11:39AM EDT,120,call,-0.09,265.00,-56.25%
0.05,0.06,0.06,MSFT200821C00270000,"August 21, 2020","2,024",2020-08-10 11:19AM EDT,26,call,-0.08,270.00,-57.14%
0.03,0.06,0.05,MSFT200821C00275000,"August 21, 2020",554,2020-08-10 11:01AM EDT,27,call,-0.05,275.00,-45.45%
2.70,2.56,2.81,MSFT200904P00192500,"September 4, 2020",714,2020-08-10 11:30AM EDT,105,put,+0.56,192.50,+28.00%
3.20,3.25,3.40,MSFT200904P00195000,"September 4, 2020","4,771",2020-08-10 11:46AM EDT,269,put,+0.85,195.00,+35.42%
3.85,3.80,4.05,MSFT200904P00197500,"September 4, 2020",717,2020-08-10 11:28AM EDT,113,put,+0.97,197.50,+34.28%
4.60,4.70,4.85,MSFT200904P00200000,"September 4, 2020",810,2020-08-10 11:45AM EDT,199,put,+1.31,200.00,+38.64%
5.50,5.39,5.75,MSFT200904P00202500,"September 4, 2020",392,2020-08-10 11:27AM EDT,74,put,+1.34,202.50,+33.09%
6.55,6.65,6.75,MSFT200904P00205000,"September 4, 2020",818,2020-08-10 11:45AM EDT,81,put,+1.80,205.00,+37.11%
2.31,2.37,2.42,MSFT200828P00195000,"August 28, 2020","2,656",2020-08-10 11:46AM EDT,268,put,+0.75,195.00,+46.30%
2.86,2.95,2.98,MSFT200828P00197500,"August 28, 2020",785,2020-08-10 11:47AM EDT,191,put,+0.99,197.50,+50.51%
3.55,3.65,3.70,MSFT200828P00200000,"August 28, 2020","2,138",2020-08-10 11:47AM EDT,339,put,+1.19,200.00,+48.37%
4.40,4.35,4.55,MSFT200828P00202500,"August 28, 2020","1,258",2020-08-10 11:34AM EDT,70,put,+1.31,202.50,+43.09%
5.35,5.38,5.60,MSFT200828P00205000,"August 28, 2020","1,434",2020-08-10 11:25AM EDT,266,put,+1.63,205.00,+43.47%
6.55,6.48,6.80,MSFT200828P00207500,"August 28, 2020",987,2020-08-10 11:42AM EDT,91,put,+1.88,207.50,+40.87%
7.95,8.08,8.15,MSFT200828P00210000,"August 28, 2020","1,700",2020-08-10 11:47AM EDT,79,put,+2.38,210.00,+41.75%
9.50,9.69,9.70,MSFT200828P00212500,"August 28, 2020",437,2020-08-10 11:47AM EDT,17,put,+2.49,212.50,+34.58%
11.25,11.45,11.50,MSFT200828P00215000,"August 28, 2020",427,2020-08-10 11:47AM EDT,9,put,+3.15,215.00,+37.95%
0.03,0.04,0.04,MSFT200821C00280000,"August 21, 2020","1,368",2020-08-10 11:35AM EDT,58,call,-0.04,280.00,-50.00%
0.02,0.04,0.04,MSFT200821C00285000,"August 21, 2020",205,2020-08-10 10:00AM EDT,5,call,-0.05,285.00,-55.56%
0.02,0.02,0.03,MSFT200821C00290000,"August 21, 2020","3,419",2020-08-10 11:23AM EDT,26,call,-0.05,290.00,-71.43%
0.02,0.02,0.03,MSFT200821C00295000,"August 21, 2020",363,2020-08-10 11:38AM EDT,11,call,-0.03,295.00,-60.00%
0.02,0.03,0.03,MSFT200821C00300000,"August 21, 2020","1,363",2020-08-10 11:14AM EDT,45,call,-0.02,300.00,-40.00%
0.01,0.03,0.03,MSFT200821P00145000,"August 21, 2020","2,008",2020-08-10 11:46AM EDT,27,put,-0.01,145.00,-25.00%
7.75,7.65,8.00,MSFT200904P00207500,"September 4, 2020",275,2020-08-10 11:22AM EDT,53,put,+1.83,207.50,+31.44%
9.05,8.95,9.30,MSFT200904P00210000,"September 4, 2020",310,2020-08-10 11:33AM EDT,625,put,+2.15,210.00,+31.62%
10.65,10.61,10.90,MSFT200904P00212500,"September 4, 2020",165,2020-08-10 11:13AM EDT,28,put,+2.51,212.50,+30.99%
12.20,12.54,12.55,MSFT200904P00215000,"September 4, 2020",106,2020-08-10 11:47AM EDT,11,put,+3.34,215.00,+36.30%
14.05,14.25,14.30,MSFT200904P00217500,"September 4, 2020",31,2020-08-10 11:07AM EDT,3,put,+4.64,217.50,+48.28%
15.90,14.46,16.20,MSFT200904P00220000,"September 4, 2020",17,2020-08-10 9:36AM EDT,3,put,+2.86,220.00,+24.66%
17.95,12.76,18.40,MSFT200904P00222500,"September 4, 2020",21,2020-08-07 11:25AM EDT,1,put,0.00,222.50,-
19.95,13.20,20.50,MSFT200904P00225000,"September 4, 2020",31,2020-08-06 3:59PM EDT,15,put,0.00,225.00,-
13.10,13.40,13.40,MSFT200828P00217500,"August 28, 2020",148,2020-08-07 3:59PM EDT,4,put,+3.60,217.50,+36.73%
15.05,11.75,15.45,MSFT200828P00220000,"August 28, 2020",43,2020-08-07 3:10PM EDT,18,put,0.00,220.00,-
17.20,17.28,17.50,MSFT200828P00222500,"August 28, 2020",13,2020-08-10 10:56AM EDT,1,put,+5.71,222.50,+49.35%
19.05,14.82,19.70,MSFT200828P00225000,"August 28, 2020",8,2020-08-06 11:03AM EDT,2,put,0.00,225.00,-
21.40,15.37,22.10,MSFT200828P00227500,"August 28, 2020",2,2020-08-07 9:54AM EDT,2,put,0.00,227.50,-
23.90,21.90,24.35,MSFT200828P00230000,"August 28, 2020",3,2020-08-03 9:30AM EDT,1,put,0.00,230.00,-
26.35,20.24,26.70,MSFT200828P00232500,"August 28, 2020",1,2020-08-03 9:43AM EDT,1,put,0.00,232.50,-
28.45,21.79,29.20,MSFT200828P00235000,"August 28, 2020",157,2020-08-03 3:07PM EDT,6,put,0.00,235.00,-
33.20,27.90,34.00,MSFT200828P00240000,"August 28, 2020",8,2020-08-06 12:19PM EDT,1,put,0.00,240.00,-
0.03,0.04,0.04,MSFT200821P00150000,"August 21, 2020","1,655",2020-08-10 10:12AM EDT,36,put,0.00,150.00,-
0.04,0.05,0.05,MSFT200821P00155000,"August 21, 2020","1,769",2020-08-10 10:51AM EDT,315,put,0.00,155.00,-
0.05,0.06,0.07,MSFT200821P00160000,"August 21, 2020","2,193",2020-08-10 9:52AM EDT,10,put,-0.02,160.00,-25.00%
0.08,0.08,0.09,MSFT200821P00165000,"August 21, 2020","2,542",2020-08-10 11:38AM EDT,202,put,-0.02,165.00,-20.00%
0.11,0.13,0.15,MSFT200821P00170000,"August 21, 2020","2,809",2020-08-10 10:57AM EDT,10,put,+0.02,170.00,+18.18%
0.16,0.16,0.27,MSFT200821P00175000,"August 21, 2020","4,421",2020-08-10 11:20AM EDT,354,put,+0.01,175.00,+6.67%
0.19,0.21,0.22,MSFT200821P00177500,"August 21, 2020",180,2020-08-10 11:27AM EDT,42,put,+0.03,177.50,+16.67%
24.40,18.00,24.70,MSFT200904P00230000,"September 4, 2020",11,2020-08-06 2:31PM EDT,1,put,0.00,230.00,-
26.45,32.35,27.05,MSFT200904P00232500,"September 4, 2020",10,2020-07-30 9:30AM EDT,-,put,0.00,232.50,-
28.95,23.31,29.45,MSFT200904P00235000,"September 4, 2020",3,2020-08-04 9:30AM EDT,1,put,0.00,235.00,-
31.00,23.89,31.90,MSFT200904P00237500,"September 4, 2020",1,2020-08-06 3:25PM EDT,-,put,0.00,237.50,-
33.50,33.95,34.25,MSFT200904P00240000,"September 4, 2020",3,2020-08-10 10:53AM EDT,1,put,+7.83,240.00,+29.98%
83.05,75.15,83.95,MSFT200904P00290000,"September 4, 2020",8,2020-08-03 3:23PM EDT,8,put,0.00,290.00,-
87.80,94.20,88.90,MSFT200904P00295000,"September 4, 2020",0,2020-07-31 11:10AM EDT,1,put,0.00,295.00,-
87.85,92.95,88.85,MSFT200828P00295000,"August 28, 2020",1,2020-07-27 9:39AM EDT,-,put,0.00,295.00,-
92.70,97.95,93.85,MSFT200828P00300000,"August 28, 2020",1,2020-07-27 9:39AM EDT,-,put,0.00,300.00,-
0.26,0.26,0.27,MSFT200821P00180000,"August 21, 2020","5,706",2020-08-10 11:38AM EDT,90,put,+0.07,180.00,+36.84%
0.32,0.32,0.34,MSFT200821P00182500,"August 21, 2020","1,194",2020-08-10 11:27AM EDT,26,put,+0.05,182.50,+18.52%
0.42,0.41,0.43,MSFT200821P00185000,"August 21, 2020","8,308",2020-08-10 11:34AM EDT,229,put,+0.11,185.00,+36.67%
0.55,0.54,0.57,MSFT200821P00187500,"August 21, 2020","1,627",2020-08-10 11:42AM EDT,201,put,+0.16,187.50,+42.11%
0.73,0.73,0.75,MSFT200821P00190000,"August 21, 2020","12,610",2020-08-10 11:46AM EDT,605,put,+0.26,190.00,+55.32%
0.98,1.00,1.00,MSFT200821P00192500,"August 21, 2020","2,727",2020-08-10 11:43AM EDT,521,put,+0.38,192.50,+61.29%
1.18,1.32,1.35,MSFT200821P00195000,"August 21, 2020","8,890",2020-08-10 11:45AM EDT,696,put,+0.56,195.00,+73.68%
1.77,1.70,1.80,MSFT200821P00197500,"August 21, 2020","3,089",2020-08-10 11:39AM EDT,484,put,+0.66,197.50,+63.46%
92.95,85.10,93.95,MSFT200904P00300000,"September 4, 2020",9,2020-08-03 3:23PM EDT,9,put,0.00,300.00,-
2.36,2.36,2.40,MSFT200821P00200000,"August 21, 2020","13,938",2020-08-10 11:45AM EDT,"1,264",put,+1.03,200.00,+77.44%
3.10,3.02,3.20,MSFT200821P00202500,"August 21, 2020","3,603",2020-08-10 11:42AM EDT,682,put,+1.16,202.50,+62.37%
4.10,4.00,4.20,MSFT200821P00205000,"August 21, 2020","10,805",2020-08-10 11:42AM EDT,669,put,+1.51,205.00,+60.64%
5.30,5.05,5.40,MSFT200821P00207500,"August 21, 2020","1,470",2020-08-10 11:27AM EDT,"1,401",put,+1.80,207.50,+55.38%
6.75,6.70,6.85,MSFT200821P00210000,"August 21, 2020","7,001",2020-08-10 11:44AM EDT,579,put,+2.43,210.00,+56.91%
8.30,8.09,8.50,MSFT200821P00212500,"August 21, 2020","1,628",2020-08-10 11:37AM EDT,373,put,+2.59,212.50,+47.09%
10.15,9.91,10.35,MSFT200821P00215000,"August 21, 2020","2,486",2020-08-10 11:39AM EDT,247,put,+3.01,215.00,+43.62%
12.15,10.92,12.35,MSFT200821P00217500,"August 21, 2020",498,2020-08-10 9:54AM EDT,58,put,+2.39,217.50,+28.02%
14.25,14.30,14.50,MSFT200821P00220000,"August 21, 2020","1,397",2020-08-10 11:40AM EDT,10,put,+3.88,220.00,+37.24%
16.55,16.38,16.75,MSFT200821P00222500,"August 21, 2020",97,2020-08-10 11:09AM EDT,7,put,+4.13,222.50,+33.71%
18.45,18.97,19.20,MSFT200821P00225000,"August 21, 2020","1,268",2020-08-10 10:54AM EDT,12,put,+4.47,225.00,+30.83%
20.95,21.35,21.50,MSFT200821P00227500,"August 21, 2020",39,2020-08-10 10:54AM EDT,10,put,+4.40,227.50,+25.96%
23.35,23.45,23.95,MSFT200821P00230000,"August 21, 2020",81,2020-08-10 10:51AM EDT,4,put,+4.57,230.00,+24.21%
28.40,23.98,29.20,MSFT200821P00235000,"August 21, 2020","3,022",2020-08-07 1:44PM EDT,1,put,0.00,235.00,-
33.25,26.43,33.80,MSFT200821P00240000,"August 21, 2020",603,2020-08-07 10:18AM EDT,180,put,0.00,240.00,-
43.30,42.00,43.75,MSFT200821P00250000,"August 21, 2020",450,2020-08-10 10:09AM EDT,150,put,+2.60,250.00,+6.60%
47.90,44.25,48.80,MSFT200821P00255000,"August 21, 2020",1,2020-08-04 3:24PM EDT,1,put,0.00,255.00,-
53.00,49.70,53.70,MSFT200821P00260000,"August 21, 2020","2,404",2020-08-04 3:19PM EDT,2,put,0.00,260.00,-
63.15,57.50,63.55,MSFT200821P00270000,"August 21, 2020",22,2020-08-03 10:27AM EDT,16,put,0.00,270.00,-
72.85,76.59,73.55,MSFT200821P00280000,"August 21, 2020",5,2020-07-31 3:35PM EDT,1,put,0.00,280.00,-
78.00,70.00,78.95,MSFT200821P00285000,"August 21, 2020",1,2020-08-06 3:25PM EDT,-,put,0.00,285.00,-
82.80,86.00,83.60,MSFT200821P00290000,"August 21, 2020",7,2020-07-31 3:56PM EDT,9,put,0.00,290.00,-
